Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3,P1UDT882LV.1,P1UDT882LV.2,P1UDM3853.1,P1UDM3853.2,P1ULV4110.1,P1ULV4110.2,P1UDT883LV.1,P1UDT883LV.2,P1UDM3854.1,P1UDM3854.2,P1ULV4111.1,P1UDT884LV.1,P1UDT884LV.2,P1UDM3856.1,P1UDM3856.2,P1UDT893LV.1,P1UDT893LV.2,P1ULV4136.1,P1UDM3883.1,P1UDM3883.2,P1ULV4137.2,P1UDT894LV.1,P1UDT894LV.2,P1UDM3884.1,P1UDM3884.2,P1ULV4138.1,P1UDT895LV.1,P1UDT895LV.2,P1ULV7543.2,P1UDM3885.1,P1UDM3885.2,P1ULV4139.1,P1ULV4139.2,P1UDM3887.1,P1UDM3887.2,P1ULV4140.1,P1ULV4140.2,P1UDM3889.1,P1UDM3889.2,P1ULV7633.1,P1ULV7633.2,P1UDT896LV.1,P1UDT896LV.2,P1UDM3888.1,P1UDM3888.2,P1ULV4197.1,P1UDT909LV.1,P1UDT909LV.2,P1ULV4155.1,P1ULV4155.2,P1UDT942LV.1,P1UDT942LV.2,P1ULV4193.1,P1ULV4193.2,P1UDT943LV.1,P1UDT943LV.2,P1ULV4196.1,P1ULV4196.2,P1UDT1431LV.1,P1UDT1431LV.2,P1ULV7544.1,P1ULV7544.2,P1UDT1432LV.1,P1UDT1432LV.2,P1UDT1433LV.1,P1UDT1433LV.2,P1ULV7547.1,P1ULV7547.2,P1UDT908-P1UDT909X.2,P1UDT909.2,P1UDT1433-P1UDT882X.3,P1UDT882.3,P1UDT1432-P1UDT881X.2,P1UDT1432.2,P1UDT896-P1UDT938X.3,P1UDT896.3,P1UDT942.1,P1UDT942.2,P1UDT942.3,P1UDT907LV.1,P1UDT907LV.2,P1UDT907LV.3,P1ULV4153.1,P1ULV4153.3,P1UDT908LV.1,P1UDT908LV.2,P1UDT908LV.3,P1ULV4154.1,P1ULV4154.2,P1ULV4154.3,P1UDT907.1,P1UDT907.2,P1UDT907.3,P1UDT908.1,P1UDT908.2,P1UDT908.3,P1UDT893.1,P1UDT893.2,P1UDT893.3,P1UDT894.1,P1UDT894.2,P1UDT894.3,P1UDT1425LV.1,P1UDT1425LV.2,P1UDT1425LV.3,P1ULV7531.1,P1ULV7531.3,P1UDT881LV.1,P1UDT881LV.2,P1UDT881LV.3,P1UDT1425-P1UDT881X.1,P1UDT1425-P1UDT881X.2,P1UDT1425-P1UDT881X.3,P1UDT881.1,P1UDT881.2,P1UDT881.3,P1UDT1433.1,P1UDT1433.2,P1UDT1433.3,P1UDT1425.1,P1UDT1425.2,P1UDT1425.3,P1UDT883.1,P1UDT883.2,P1UDT883.3,P1UDT884.1,P1UDT884.2,P1UDT884.3,P1UDT1431.1,P1UDT1431.2,P1UDT1431.3,P1UDT1431-P1UDT895X.1,P1UDT1431-P1UDT895X.2,P1UDT1431-P1UDT895X.3,P1UDT894-P1UDT895X.1,P1UDT894-P1UDT895X.2,P1UDT894-P1UDT895X.3,P1UDT895.1,P1UDT895.2,P1UDT895.3,P1UDT894-P1UDT942X.1,P1UDT894-P1UDT942X.2,P1UDT894-P1UDT942X.3,P1UDT939LV.1,P1UDT939LV.2,P1UDT939LV.3,P1ULV4189.1,P1ULV4189.2,P1ULV4189.3,P1UDT938LV.1,P1UDT938LV.2,P1UDT938LV.3,P1ULV4188.1,P1ULV4188.2,P1ULV4188.3,P1UDT892LV.1,P1UDT892LV.2,P1UDT892LV.3,P1ULV4132.2,P1ULV4132.3,P1UDT938.1,P1UDT938.2,P1UDT938.3,P1UDT892.1,P1UDT892.2,P1UDT892.3,P1UDT943.1,P1UDT943.2,P1UDT943.3,P1UDT939.1,P1UDT939.2,P1UDT939.3
4/20/2018 7:00,-252.3941891,-313.834139,-309.2811579,0,0,0,0,-7.488056283,-7.499087038,0,0,0,0,3.888526698,0,0,0,0,0,0,1.612650242,0,0,13.18315456,0,0,0,0,0.768367898,0,0,13.13722898,0,0,2.946830822,2.94683078,0,0,5.833461405,5.833461229,0,0,-8.902984297,-8.904895619,0,0,0,0,3.775507334,0,0,1.403021869,1.403021869,0,0,2.745086496,2.753530849,0,0,19.4193188,19.41552163,0,0,7.760804795,7.760804724,0,0,0,0,2.478565434,2.478565434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94137371,21.9413736,0,0,0,15.31765559,15.31765566,15.31765564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.85375046,77.85375124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.49141688,31.49141676,31.49141696,0,0,0,18.60939041,18.60939028,18.60939042,0,0,0,13.93959876,13.93959902,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 7:15,-254.929694,-322.0445186,-306.2045943,0,0,0,0,-10.3938039,-10.40927718,0,0,0,0,4.123785104,0,0,0,0,0,0,1.560894272,0,0,13.13525948,0,0,0,0,1.055028075,0,0,13.19304005,0,0,2.875215093,2.875215052,0,0,5.774403244,5.774402763,0,0,-11.59722024,-11.59977552,0,0,0,0,3.579223843,0,0,1.695097216,1.695097215,0,0,0.01667524,0.014355531,0,0,19.1629753,19.15814212,0,0,7.811929827,7.811929755,0,0,0,0,2.685511934,2.685511934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78769078,21.78769065,0,0,0,15.40936261,15.40936262,15.40936259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.53916678,83.53916735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52662594,31.52662539,31.52662578,0,0,0,18.52543883,18.52543842,18.52543866,0,0,0,13.15742123,13.15742175,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 7:30,-255.0354619,-325.3019207,-297.8732775,0,0,0,0,-13.2830977,-13.30275432,0,0,0,0,4.289600344,0,0,0,0,0,0,1.566491293,0,0,13.03330639,0,0,0,0,1.293379178,0,0,13.10763027,0,0,2.896794291,2.896794249,0,0,5.881815344,5.881814217,0,0,-14.53654348,-14.5396776,0,0,0,0,3.683275411,0,0,1.844946805,1.844946804,0,0,-2.955367209,-2.915846462,0,0,18.97223706,18.96645018,0,0,7.789335251,7.789335181,0,0,0,0,4.227047772,4.227047773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68431131,21.68431112,0,0,0,16.00317932,16.00317917,16.00317911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.50780062,83.50780049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97008069,30.97007922,30.97007991,0,0,0,18.47143955,18.47143849,18.47143893,0,0,0,13.91202382,13.91202502,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 7:45,-244.3553902,-319.2412962,-279.9265555,0,0,0,0,-15.81976268,-15.84459318,0,0,0,0,4.445604298,0,0,0,0,0,0,1.663437642,0,0,13.22026184,0,0,0,0,1.353284085,0,0,13.4676462,0,0,2.971790575,2.971790532,0,0,6.021679748,6.021677138,0,0,-17.40359187,-17.40729745,0,0,0,0,3.742618136,0,0,2.010374228,2.010374228,0,0,-5.942020992,-5.938796324,0,0,19.15531473,19.14829161,0,0,8.016197817,8.016197742,0,0,0,0,4.286609715,4.286609716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97223799,21.97223771,0,0,0,16.5552504,16.5552499,16.5552498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.53545801,84.53545645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25416391,31.25416043,31.25416183,0,0,0,18.88270338,18.88270089,18.8827018,0,0,0,8.987494144,8.987496131,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 8:00,-240.4632546,-321.4511332,-270.8285746,0,0,0,0,-19.10564661,-19.13398078,0,0,0,0,4.51243443,0,0,0,0,0,0,1.571268228,0,0,13.14551865,0,0,0,0,1.34695506,0,0,13.49533193,0,0,2.979460838,2.979460836,0,0,6.005737582,6.005738202,0,0,-20.48094351,-20.48519828,0,0,0,0,3.673626282,0,0,2.102288673,2.102288673,0,0,-8.856192921,-8.773356121,0,0,18.85599678,18.84804625,0,0,8.079442032,8.07944203,0,0,0,0,4.253656264,4.253656264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76796035,21.76796038,0,0,0,16.50184881,16.50184896,16.50184897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.20489464,83.2048953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93770731,30.93770813,30.93770782,0,0,0,18.94030122,18.9403018,18.9403016,0,0,0,9.692226147,9.692225677,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 8:15,-247.3804246,-330.339383,-269.2070391,0,0,0,0,-20.92254968,-20.95491432,0,0,0,0,4.827099806,0,0,0,0,0,0,2.212710629,0,0,13.68154804,0,0,0,0,0.575049718,0,0,13.96007721,0,0,3.112255956,3.112255954,0,0,6.185526316,6.185527242,0,0,-20.88449602,-20.8900929,0,0,0,0,3.9188445,0,0,2.955555415,2.955555415,0,0,-11.42847414,-11.82725509,0,0,19.56583426,19.55646247,0,0,8.379288875,8.379288873,0,0,0,0,5.43613999,5.43613999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56286531,22.56286533,0,0,0,16.80210352,16.80210372,16.80210373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.42233187,86.42233272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45672554,32.4567267,32.45672618,0,0,0,19.7726301,19.77263092,19.77263059,0,0,0,24.49981876,24.49981781,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 8:30,-239.3118816,-330.2953882,-257.0639006,0,0,0,0,-23.85252073,-23.88925457,0,0,0,0,4.960458815,0,0,0,0,0,0,2.474248818,0,0,13.5887353,0,0,0,0,0.830918731,0,0,13.9438265,0,0,3.090037609,3.090037607,0,0,6.112694159,6.11269487,0,0,-24.18726977,-24.19325957,0,0,0,0,4.020390095,0,0,3.741347935,3.741347935,0,0,-14.21457363,-14.60059294,0,0,19.32031804,19.31001924,0,0,8.347876404,8.347876401,0,0,0,0,4.372020068,4.372020068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24300915,22.24300916,0,0,0,17.01842493,17.01842508,17.01842508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.63140655,85.63140718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.21940333,32.21940417,32.21940378,0,0,0,19.65596819,19.65596878,19.65596853,0,0,0,21.70102638,21.7010257,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 8:45,-238.2398028,-337.7530782,-254.1538044,0,0,0,0,-27.48069223,-27.52330619,0,0,0,0,5.023771426,0,0,0,0,0,0,2.273550734,0,0,13.22089456,0,0,0,0,0.864071479,0,0,13.57271017,0,0,2.996544249,2.996544204,0,0,5.970397711,5.970398637,0,0,-28.02275097,-28.02953576,0,0,0,0,3.923318139,0,0,3.005918337,3.005918335,0,0,-17.4569804,-17.38688972,0,0,18.76206192,18.75069684,0,0,8.14169005,8.141689972,0,0,0,0,2.559195124,2.559195124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.41912121,21.41912001,0,0,0,16.59646888,16.59646878,16.59646851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.01628943,83.01628574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08953917,31.08953757,31.08953729,0,0,0,19.05815343,19.05815228,19.05815193,0,0,0,25.45672505,25.45672578,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 9:00,-230.735958,-333.3454089,-239.8403174,0,0,0,0,-29.73604695,-29.78245717,0,0,0,0,5.237999689,0,0,0,0,0,0,1.774145291,0,0,13.50714369,0,0,0,0,0.89450574,0,0,13.84592285,0,0,3.04551026,3.045510214,0,0,6.097942582,6.09794355,0,0,-30.80425475,-30.81160342,0,0,0,0,4.003126889,0,0,3.054555467,3.054555465,0,0,-19.83321025,-20.07186306,0,0,18.84784085,18.83532417,0,0,8.308887049,8.308886968,0,0,0,0,3.496851524,3.496851524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62069931,21.62069788,0,0,0,16.50492435,16.50492425,16.50492393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.37695517,84.37695025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.60609125,31.60608948,31.6060892,0,0,0,19.30043031,19.30042907,19.30042871,0,0,0,24.55224249,24.55224295,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 9:15,-222.4604179,-332.7411428,-230.9479293,0,0,0,0,-32.06287304,-32.11135292,0,0,0,0,4.950647418,0,0,0,0,0,0,1.167126923,0,0,13.68397937,0,0,0,0,1.78227544,0,0,13.95155079,0,0,3.051294952,3.051294906,0,0,6.166123508,6.166124413,0,0,-33.92255743,-33.93046315,0,0,0,0,4.054319736,0,0,3.068628917,3.068628914,0,0,-22.19077988,-22.62503941,0,0,18.88683346,18.87290843,0,0,8.358115398,8.358115316,0,0,0,0,2.734756109,2.734756109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59896997,21.59896826,0,0,0,16.73620956,16.73620944,16.73620908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.00572047,85.0057142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.84687043,31.8468685,31.84686835,0,0,0,19.38626421,19.38626288,19.38626259,0,0,0,25.48815234,25.48815302,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 9:30,-218.4856113,-333.0513888,-220.8485472,0,0,0,0,-35.52445349,-35.57711503,0,0,0,0,5.272601579,0,0,0,0,0,0,1.159559459,0,0,13.45226788,0,0,0,0,1.387637153,0,0,13.65078106,0,0,2.968630321,2.968630277,0,0,6.046101149,6.046101973,0,0,-37.75090994,-37.75961148,0,0,0,0,3.986222989,0,0,2.800144321,2.800144319,0,0,-25.01915635,-24.95585929,0,0,18.31126058,18.29686588,0,0,8.174779131,8.17477905,0,0,0,0,2.749390562,2.749390563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.96358368,20.96358173,0,0,0,16.38054863,16.3805485,16.38054805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.16343082,83.163423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.59150151,30.59149961,30.5914995,0,0,0,18.92087698,18.92087561,18.92087535,0,0,0,23.78346947,23.78346998,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 9:45,-210.8370078,-328.4174706,-208.5767224,0,0,0,0,-37.63911584,-37.68413037,0,0,0,0,5.608329128,0,0,0,0,0,0,1.228970023,0,0,13.96614905,0,0,0,0,1.422390703,0,0,14.13299084,0,0,3.052047938,3.052047893,0,0,6.266508751,6.266509535,0,0,-39.37009126,-39.37912412,0,0,0,0,4.138837834,0,0,3.05618522,3.056185217,0,0,-26.34736856,-27.17559566,0,0,18.79834021,18.78278197,0,0,8.466962815,8.46696273,0,0,0,0,3.574207473,3.574207474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.50430594,21.50430329,0,0,0,16.77718319,16.77718305,16.77718238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.98083131,85.98081951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.87692212,31.87691991,31.87691981,0,0,0,19.58642584,19.5864243,19.58642403,0,0,0,24.16723094,24.16723141,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 10:00,-208.7889357,-333.3232305,-203.0356778,0,0,0,0,-40.30701624,-40.35608753,0,0,0,0,5.677462047,0,0,0,0,0,0,1.234457971,0,0,13.81527068,0,0,0,0,1.393180342,0,0,13.93454282,0,0,2.989730538,2.989730494,0,0,6.186651084,6.18665179,0,0,-42.66896411,-42.67874992,0,0,0,0,4.092639853,0,0,3.860892604,3.8608926,0,0,-28.76592823,-29.21392564,0,0,18.41331562,18.3973514,0,0,8.371619661,8.371619575,0,0,0,0,2.910056994,2.910056995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02961898,21.02961605,0,0,0,16.54551835,16.54551817,16.54551742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7069033,84.70688968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7308597,30.73085751,30.73085748,0,0,0,19.38000255,19.3800009,19.38000068,0,0,0,25.57907811,25.57907892,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 10:15,-207.2367424,-335.2284869,-195.9372799,0,0,0,0,-42.66723061,-42.72308596,0,0,0,0,5.8459663,0,0,0,0,0,0,1.198038043,0,0,13.6653214,0,0,0,0,1.304351236,0,0,13.69481679,0,0,2.923150539,2.923150497,0,0,6.092932679,6.092933227,0,0,-46.12466849,-46.13513663,0,0,0,0,4.037891662,0,0,3.891651248,3.891651243,0,0,-31.18909156,-31.14574945,0,0,18.02337992,18.00706006,0,0,8.268535725,8.268535638,0,0,0,0,2.895919439,2.895919441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53209176,20.53208869,0,0,0,16.28328082,16.28328059,16.28327981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2916452,83.29163039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74126459,30.74126218,30.74126231,0,0,0,19.14388804,19.14388631,19.14388619,0,0,0,23.92386853,23.92386928,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 10:30,-209.8784587,-339.2808576,-192.7291845,0,0,0,0,-45.14266691,-45.2020545,0,0,0,0,5.515094804,0,0,0,0,0,0,1.727762262,0,0,13.37808274,0,0,0,0,1.255512894,0,0,13.30055839,0,0,2.82443148,2.824431439,0,0,5.929508624,5.929509072,0,0,-49.43166964,-49.44288644,0,0,0,0,3.934948382,0,0,3.827693808,3.827693803,0,0,-33.46681968,-32.52061449,0,0,17.49280625,17.47637137,0,0,8.066612956,8.066612868,0,0,0,0,3.585658249,3.585658251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88211154,19.88210844,0,0,0,15.83002129,15.830021,15.83002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.86095578,80.86094042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0677691,30.06776659,30.06776684,0,0,0,18.61834083,18.61833906,18.61833902,0,0,0,23.01464173,23.01464253,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 10:45,-203.1595896,-333.0426546,-187.8415692,0,0,0,0,-44.72513196,-44.78320302,0,0,0,0,5.664348071,0,0,0,0,0,0,1.7878973,0,0,13.7090983,0,0,0,0,1.276421198,0,0,13.63805113,0,0,2.850193447,2.850193405,0,0,6.021556523,6.021557034,0,0,-48.67935443,-48.69048221,0,0,0,0,4.000421226,0,0,4.110328499,4.110328494,0,0,-32.92323675,-32.42079788,0,0,17.70475556,17.68754255,0,0,8.158325868,8.15832578,0,0,0,0,3.139856751,3.139856753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13070944,20.13070641,0,0,0,16.05845677,16.05845645,16.05845573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.75521662,81.75520179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.50390843,24.50390688,24.50390714,0,0,0,18.76387554,18.76387377,18.76387374,0,0,0,25.08202125,25.08202236,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 11:00,-200.3868922,-328.7832853,-186.3651856,0,0,0,0,-43.80426448,-43.86129857,0,0,0,0,5.843863,0,0,0,0,0,0,1.891005056,0,0,14.14453759,0,0,0,0,1.31870642,0,0,13.94764277,0,0,2.897038429,2.897038386,0,0,6.156986953,6.156987546,0,0,-47.54594549,-47.55690749,0,0,0,0,4.095144297,0,0,4.276121237,4.276121231,0,0,-32.13874589,-32.31576985,0,0,18.04217297,18.02411765,0,0,8.304445911,8.304445823,0,0,0,0,3.10620014,3.106200142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53124176,20.53123878,0,0,0,16.40601866,16.40601831,16.40601763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.13248152,83.13246713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.81528436,25.81528263,25.8152829,0,0,0,18.98624065,18.98623887,18.98623883,0,0,0,24.30374909,24.30374995,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 11:15,-211.1671748,-337.333897,-188.0135698,0,0,0,0,-44.32613011,-44.39866386,0,0,0,0,7.931938562,0,0,0,0,0,0,4.091263609,0,0,14.06780223,0,0,0,0,1.318827708,0,0,13.79729153,0,0,2.843756042,2.843756,0,0,6.081159644,6.081160251,0,0,-48.11486783,-48.12598984,0,0,0,0,4.047645612,0,0,8.156003321,8.15600324,0,0,-32.45601444,-32.23428087,0,0,17.86653928,17.84784191,0,0,8.176425731,8.176425644,0,0,0,0,3.715118322,3.715118324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24537723,20.24537437,0,0,0,16.19823785,16.19823755,16.19823685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.77677191,81.77675813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.43870538,25.4387037,25.43870396,0,0,0,18.58258989,18.58258818,18.58258814,0,0,0,23.98725457,23.9872555,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 11:30,-212.2804189,-336.6395568,-188.6634139,0,0,0,0,-43.30150025,-43.40276248,0,0,0,0,11.63259748,0,0,0,0,0,0,1.629549936,0,0,14.26208493,0,0,0,0,1.346255012,0,0,13.91423218,0,0,2.850345223,2.850345181,0,0,6.126720465,6.126721114,0,0,-47.72482583,-47.73590604,0,0,0,0,4.078185018,0,0,8.304559502,8.304559417,0,0,-32.15950524,-32.15757608,0,0,18.1587446,18.13964153,0,0,8.201665387,8.201665301,0,0,0,0,2.587319363,2.587319364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.39397909,20.39397643,0,0,0,16.01666434,16.01666411,16.01666346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.24757998,82.24756752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89624367,24.89624214,24.89624242,0,0,0,18.59858899,18.59858733,18.5985873,0,0,0,25.68243015,25.68243143,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 11:45,-221.4124829,-335.2979657,-193.9115222,0,0,0,0,-43.20148127,-43.31951434,0,0,0,0,12.85970987,0,0,0,0,0,0,1.816526424,0,0,14.1697698,0,0,0,0,1.349304513,0,0,13.75246848,0,0,2.797023033,2.797022991,0,0,6.006371717,6.006372372,0,0,-48.27334057,-48.28454044,0,0,0,0,4.026769339,0,0,4.316833011,4.316833004,0,0,-32.49627454,-32.09283126,0,0,18.08033223,18.06123481,0,0,8.095543508,8.095543423,0,0,0,0,2.510566551,2.510566551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.17253008,20.17252762,0,0,0,15.90129552,15.90129527,15.90129473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.27573222,81.27572093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.47485456,28.47485237,28.47485272,0,0,0,18.31927403,18.3192724,18.3192724,0,0,0,24.73100423,24.73100534,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 12:00,-204.6786937,-324.2213489,-183.831954,0,0,0,0,-42.43469496,-42.53662822,0,0,0,0,10.45144707,0,0,0,0,0,0,1.522511391,0,0,14.49976619,0,0,0,0,1.479948374,0,0,14.01812475,0,0,2.832757405,2.832757362,0,0,6.167990613,6.167991351,0,0,-47.38266048,-47.39372296,0,0,0,0,4.071999831,0,0,4.368493915,4.368493908,0,0,-31.8717042,-32.00985894,0,0,18.58665219,18.56696424,0,0,8.234927658,8.23492757,0,0,0,0,2.625730524,2.625730525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.67678816,20.67678568,0,0,0,15.50808518,15.50808494,15.50808445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75666998,74.75666002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.94937313,28.94937088,28.94937124,0,0,0,17.23801768,17.23801631,17.23801633,0,0,0,25.41701174,25.41701298,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2018 12:15,-195.3359701,-320.1171824,-179.2964538,0,0,0,0,-43.39229285,-43.48089896,0,0,0,0,8.727374495,0,0,0,0,0,0,1.315637685,0,0,14.41114937,0,0,0,0,1.482435159,0,0,13.00893527,0,0,2.785983162,2.785983127,0,0,5.632228936,5.632229216,0,0,-48.26030107,-48.27062304,0,0,0,0,4.057519302,0,0,3.574996605,3.574996601,0,0,-32.17704217,-31.9471443,0,0,18.56866965,18.54908502,0,0,8.136186533,8.136186446,0,0,0,0,2.777088404,2.777088405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.67025385,20.67025129,0,0,0,15.97015385,15.97015359,15.97015309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.005836,67.00582688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.70664216,27.7066402,27.70664068,0,0,0,17.96111111,17.9611096,17.96110972,0,0,0,26.30364492,26.30364666,0,0,0,0,0,0,0,0,0,0,0,0
