Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3,P1UDT882LV.1,P1UDT882LV.2,P1UDM3853.1,P1UDM3853.2,P1ULV4110.1,P1ULV4110.2,P1UDT883LV.1,P1UDT883LV.2,P1UDM3854.1,P1UDM3854.2,P1ULV4111.1,P1UDT884LV.1,P1UDT884LV.2,P1UDM3856.1,P1UDM3856.2,P1UDT893LV.1,P1UDT893LV.2,P1ULV4136.1,P1UDM3883.1,P1UDM3883.2,P1ULV4137.2,P1UDT894LV.1,P1UDT894LV.2,P1UDM3884.1,P1UDM3884.2,P1ULV4138.1,P1UDT895LV.1,P1UDT895LV.2,P1ULV7543.2,P1UDM3885.1,P1UDM3885.2,P1ULV4139.1,P1ULV4139.2,P1UDM3887.1,P1UDM3887.2,P1ULV4140.1,P1ULV4140.2,P1UDM3889.1,P1UDM3889.2,P1ULV7633.1,P1ULV7633.2,P1UDT896LV.1,P1UDT896LV.2,P1UDM3888.1,P1UDM3888.2,P1ULV4197.1,P1UDT909LV.1,P1UDT909LV.2,P1ULV4155.1,P1ULV4155.2,P1UDT942LV.1,P1UDT942LV.2,P1ULV4193.1,P1ULV4193.2,P1UDT943LV.1,P1UDT943LV.2,P1ULV4196.1,P1ULV4196.2,P1UDT1431LV.1,P1UDT1431LV.2,P1ULV7544.1,P1ULV7544.2,P1UDT1432LV.1,P1UDT1432LV.2,P1UDT1433LV.1,P1UDT1433LV.2,P1ULV7547.1,P1ULV7547.2,P1UDT908-P1UDT909X.2,P1UDT909.2,P1UDT1433-P1UDT882X.3,P1UDT882.3,P1UDT1432-P1UDT881X.2,P1UDT1432.2,P1UDT896-P1UDT938X.3,P1UDT896.3,P1UDT942.1,P1UDT942.2,P1UDT942.3,P1UDT907LV.1,P1UDT907LV.2,P1UDT907LV.3,P1ULV4153.1,P1ULV4153.3,P1UDT908LV.1,P1UDT908LV.2,P1UDT908LV.3,P1ULV4154.1,P1ULV4154.2,P1ULV4154.3,P1UDT907.1,P1UDT907.2,P1UDT907.3,P1UDT908.1,P1UDT908.2,P1UDT908.3,P1UDT893.1,P1UDT893.2,P1UDT893.3,P1UDT894.1,P1UDT894.2,P1UDT894.3,P1UDT1425LV.1,P1UDT1425LV.2,P1UDT1425LV.3,P1ULV7531.1,P1ULV7531.3,P1UDT881LV.1,P1UDT881LV.2,P1UDT881LV.3,P1UDT1425-P1UDT881X.1,P1UDT1425-P1UDT881X.2,P1UDT1425-P1UDT881X.3,P1UDT881.1,P1UDT881.2,P1UDT881.3,P1UDT1433.1,P1UDT1433.2,P1UDT1433.3,P1UDT1425.1,P1UDT1425.2,P1UDT1425.3,P1UDT883.1,P1UDT883.2,P1UDT883.3,P1UDT884.1,P1UDT884.2,P1UDT884.3,P1UDT1431.1,P1UDT1431.2,P1UDT1431.3,P1UDT1431-P1UDT895X.1,P1UDT1431-P1UDT895X.2,P1UDT1431-P1UDT895X.3,P1UDT894-P1UDT895X.1,P1UDT894-P1UDT895X.2,P1UDT894-P1UDT895X.3,P1UDT895.1,P1UDT895.2,P1UDT895.3,P1UDT894-P1UDT942X.1,P1UDT894-P1UDT942X.2,P1UDT894-P1UDT942X.3,P1UDT939LV.1,P1UDT939LV.2,P1UDT939LV.3,P1ULV4189.1,P1ULV4189.2,P1ULV4189.3,P1UDT938LV.1,P1UDT938LV.2,P1UDT938LV.3,P1ULV4188.1,P1ULV4188.2,P1ULV4188.3,P1UDT892LV.1,P1UDT892LV.2,P1UDT892LV.3,P1ULV4132.2,P1ULV4132.3,P1UDT938.1,P1UDT938.2,P1UDT938.3,P1UDT892.1,P1UDT892.2,P1UDT892.3,P1UDT943.1,P1UDT943.2,P1UDT943.3,P1UDT939.1,P1UDT939.2,P1UDT939.3
4/29/2018 15:15,-134.4760445,-127.3678584,-113.1752997,0,0,0,0,12.67679537,13.06727612,0,0,0,0,0.976555165,0,0,0,0,0,0,1.572847266,0,0,0.779795443,0,0,0,0,4.654468401,0,0,4.748551623,0,0,0.558609406,0.558608921,0,0,0.592988185,0.59299261,0,0,0.427495343,0.501173448,0,0,0,0,0.677177063,0,0,0.815275574,0.815275568,0,0,1.568203307,1.65618274,0,0,8.427718553,8.415040724,0,0,3.162679332,3.162677657,0,0,0,0,0.05975684,0.059756843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.885189139,9.885190138,0,0,0,1.277425338,1.277426849,1.277427057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08411944,15.08419283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.554376398,8.55436889,8.554362362,0,0,0,6.707060051,6.707055437,6.707051609,0,0,0,13.58473857,13.58473608,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 15:30,-132.7366417,-126.8838996,-111.8568686,0,0,0,0,12.0345887,12.36747717,0,0,0,0,0.957399505,0,0,0,0,0,0,1.731557395,0,0,0.773979587,0,0,0,0,4.457197919,0,0,4.711367027,0,0,0.556087403,0.556086917,0,0,0.58653324,0.586537316,0,0,0.453832515,0.512831116,0,0,0,0,0.673518619,0,0,1.04256731,1.04256729,0,0,1.568396719,1.654240935,0,0,8.385612791,8.373891124,0,0,2.986381487,2.986379921,0,0,0,0,0.06536587,0.065365872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67351492,9.67351529,0,0,0,1.267083954,1.267084688,1.267084707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97822039,14.97827463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.479904841,8.479897236,8.479891428,0,0,0,6.311862914,6.311859039,6.311855735,0,0,0,13.43733793,13.43733582,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 15:45,-131.7533986,-126.6122262,-111.0134117,0,0,0,0,11.54585736,11.82570481,0,0,0,0,0.943122421,0,0,0,0,0,0,1.729526864,0,0,0.772724142,0,0,0,0,4.011958617,0,0,4.69679184,0,0,0.556431055,0.55643057,0,0,0.583740237,0.583743971,0,0,0.462976845,0.509478074,0,0,0,0,0.672771081,0,0,1.573504042,1.573503931,0,0,1.581598213,1.655915604,0,0,8.333455607,8.322634555,0,0,2.696532146,2.696530793,0,0,0,0,0.064268726,0.064268728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52742144,9.527421311,0,0,0,1.264383963,1.264384111,1.264383907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96566427,14.9657014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.460950049,8.460942456,8.460937289,0,0,0,6.056759294,6.056755994,6.05675314,0,0,0,14.20130143,14.20130086,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 16:00,-132.3383409,-126.4049435,-111.8175497,0,0,0,0,10.3198819,10.54570674,0,0,0,0,0.897061725,0,0,0,0,0,0,1.672114997,0,0,0.746540984,0,0,0,0,3.30007568,0,0,4.525963074,0,0,0.537924331,0.537923866,0,0,0.561942397,0.56194567,0,0,0.453990242,0.487545278,0,0,0,0,0.650539528,0,0,0.817803121,0.817803112,0,0,1.539992721,1.652929161,0,0,8.013273041,8.003769234,0,0,2.128617001,2.12861605,0,0,0,0,0.060011323,0.060011326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.207625599,9.207625223,0,0,0,1.220778485,1.220778281,1.220778035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.46678874,14.46681281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.168062956,8.168055918,8.168051482,0,0,0,5.616567423,5.61656481,5.616562466,0,0,0,14.7893004,14.78930241,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 16:15,-126.6941929,-124.1975431,-110.4535245,0,0,0,0,9.437342966,9.635054217,0,0,0,0,0.966843304,0,0,0,0,0,0,1.869047466,0,0,0.777719223,0,0,0,0,4.314606217,0,0,4.714060234,0,0,0.56119211,0.561192097,0,0,0.584730211,0.584725534,0,0,0.340301601,0.367584693,0,0,0,0,0.675286456,0,0,0.916715949,0.916715949,0,0,1.617241234,1.650660087,0,0,8.62556216,8.616597104,0,0,2.26005509,2.260055074,0,0,0,0,0.067182055,0.067182055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.616995781,9.616996145,0,0,0,1.27304449,1.273044249,1.273044813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10856331,15.10856611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.522412404,8.522411151,8.522414612,0,0,0,5.561311819,5.561311433,5.561313104,0,0,0,16.07468136,16.0746847,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 16:30,-122.2587503,-125.8054462,-108.7168539,0,0,0,0,8.517238179,8.674470066,0,0,0,0,0.971302421,0,0,0,0,0,0,1.712965763,0,0,0.781951935,0,0,0,0,4.338720418,0,0,4.620319986,0,0,0.537979853,0.537979842,0,0,0.587711835,0.587702992,0,0,0.292262395,0.311718257,0,0,0,0,0.67608182,0,0,1.975070433,1.975070432,0,0,1.62905004,1.636011536,0,0,10.00065567,9.992555806,0,0,2.462157908,2.462157892,0,0,0,0,0.062830511,0.062830511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.674759019,9.674759783,0,0,0,1.283601876,1.283601517,1.283602572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24356002,15.24356516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.602454011,8.602452211,8.602458778,0,0,0,5.516024256,5.516023674,5.516026779,0,0,0,16.12739041,16.12739646,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 16:45,-117.336663,-121.8742925,-105.7563413,0,0,0,0,7.633314767,7.753647502,0,0,0,0,0.972919025,0,0,0,0,0,0,1.721238277,0,0,0.781187898,0,0,0,0,4.322809649,0,0,4.492853322,0,0,0.513229239,0.51322923,0,0,0.587830368,0.587824586,0,0,0.167655743,0.181070296,0,0,0,0,0.672326265,0,0,1.400530889,1.400530889,0,0,1.630661575,1.620755254,0,0,9.999716953,9.992622422,0,0,2.40922375,2.409223735,0,0,0,0,0.060919378,0.060919378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.685543996,9.685544482,0,0,0,1.286913308,1.286913054,1.286913742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.30175818,15.30176162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.642301015,8.642299742,8.642304041,0,0,0,5.452016269,5.452015872,5.452017836,0,0,0,15.26138831,15.26139169,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 17:00,-110.5954917,-117.6834998,-100.8755844,0,0,0,0,7.051905764,7.135541996,0,0,0,0,0.969501566,0,0,0,0,0,0,1.73551293,0,0,0.782322211,0,0,0,0,4.313494243,0,0,4.270118924,0,0,0.490836554,0.490836548,0,0,0.589271211,0.5892685,0,0,0.169621546,0.176622367,0,0,0,0,0.671346983,0,0,2.124019824,2.124019819,0,0,1.633713159,1.602735667,0,0,10.02793266,10.02186758,0,0,1.974762174,1.974762165,0,0,0,0,0.060552979,0.060552979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.728795258,9.728795485,0,0,0,1.294421328,1.294421194,1.294421524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41232692,15.41232903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.705424577,8.705423872,8.705425986,0,0,0,4.098881184,4.098881022,4.098881785,0,0,0,13.87713287,13.87713407,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 17:15,-108.5149976,-115.2424769,-99.53781627,0,0,0,0,6.3471573,6.386945022,0,0,0,0,1.363960451,0,0,0,0,0,0,1.78072112,0,0,0.768741899,0,0,0,0,4.280453852,0,0,4.092946748,0,0,0.460288539,0.460288304,0,0,0.582167833,0.582180642,0,0,0.149160088,0.151272327,0,0,0,0,0.661309849,0,0,1.579207123,1.579206953,0,0,1.61057541,1.583514767,0,0,10.06723199,10.06182613,0,0,1.848217919,1.848217374,0,0,0,0,0.0586764,0.058676402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.630666045,9.630665194,0,0,0,1.282384366,1.282384624,1.282383632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.30279179,15.30279374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.675095677,7.675096736,7.675091631,0,0,0,4.371700971,4.37170167,4.371698442,0,0,0,13.86216305,13.862161,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 17:30,-105.9973252,-112.0956885,-98.63474808,0,0,0,0,4.743062273,4.750585507,0,0,0,0,1.478923957,0,0,0,0,0,0,1.862813638,0,0,0.739314499,0,0,0,0,3.848994582,0,0,3.914635423,0,0,0.438916444,0.438916235,0,0,0.563125809,0.563131068,0,0,0.142749508,0.141111166,0,0,0,0,0.638504889,0,0,0.999830769,0.999830741,0,0,1.554757478,1.563571928,0,0,8.425952355,8.421395601,0,0,2.194768158,2.194767464,0,0,0,0,0.061200299,0.061200302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.339600474,9.339600182,0,0,0,1.244695737,1.244695774,1.244695484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89534983,14.89535284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.570463993,7.57046433,7.570462902,0,0,0,3.7449493,3.744949666,3.744948468,0,0,0,13.44869188,13.44869202,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 17:45,-100.1603865,-107.8538041,-93.39661499,0,0,0,0,3.961501728,3.964654629,0,0,0,0,1.397057737,0,0,0,0,0,0,1.895080716,0,0,0.741141098,0,0,0,0,3.19313055,0,0,3.901724233,0,0,0.43707764,0.437077447,0,0,0.568058777,0.568060731,0,0,0.146224551,0.14239065,0,0,0,0,0.642340976,0,0,1.035759491,1.035759459,0,0,1.56529759,1.544850805,0,0,8.50824321,8.504255505,0,0,2.253156556,2.253155843,0,0,0,0,0.061969487,0.061969489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.387522342,9.387522268,0,0,0,1.261659973,1.261659805,1.261659899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14295529,15.14295603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.104762109,5.104762355,5.104762045,0,0,0,4.400056493,4.400056615,4.400056312,0,0,0,13.45199879,13.45200002,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 18:00,-96.7470918,-106.2474006,-91.97550577,0,0,0,0,3.02238703,3.022001882,0,0,0,0,1.248839844,0,0,0,0,0,0,1.858874111,0,0,0.71556875,0,0,0,0,3.007318272,0,0,3.746659156,0,0,0.320245732,0.320237972,0,0,0.551877819,0.55186015,0,0,0.143649762,0.138985456,0,0,0,0,0.622403307,0,0,0.992124761,0.99212164,0,0,1.51393742,1.520906823,0,0,8.276419655,8.273249596,0,0,1.952271965,1.952240658,0,0,0,0,0.060807352,0.060805912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.425713145,8.425713171,0,0,0,1.233103997,1.233095922,1.233102435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81760768,14.81753068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199608839,5.199599379,5.199617901,0,0,0,4.119966803,4.119961599,4.119972027,0,0,0,12.77535667,12.77538429,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 18:15,-91.34153444,-103.0584192,-92.52729794,0,0,0,0,2.807870007,2.8014481,0,0,0,0,1.211016277,0,0,0,0,0,0,1.854027368,0,0,0.743945898,0,0,0,0,4.409360454,0,0,2.621208474,0,0,0.320229253,0.320229124,0,0,0.572954092,0.572954092,0,0,0.13461333,0.129457962,0,0,0,0,0.647232175,0,0,0.936246152,0.936246131,0,0,1.569424428,1.533069881,0,0,8.318945177,8.316330642,0,0,1.838450305,1.838449681,0,0,0,0,0.061800544,0.061800552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.980858476,6.980858463,0,0,0,1.272004866,1.272004483,1.2720048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14890391,15.1488911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54980314,5.549803154,5.549803524,0,0,0,3.648697925,3.648697959,3.648698091,0,0,0,12.28589483,12.28589629,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 18:30,-88.72988619,-103.2305862,-91.32583912,0,0,0,0,2.015677584,2.010073095,0,0,0,0,1.17293081,0,0,0,0,0,0,1.676937571,0,0,0.711944104,0,0,0,0,4.584962727,0,0,2.951067371,0,0,0.310527013,0.310518329,0,0,0.552535688,0.552526849,0,0,0.130480708,0.126610966,0,0,0,0,0.622356237,0,0,1.604333596,1.60432339,0,0,1.503251471,1.508045173,0,0,8.028015151,8.026093667,0,0,1.924170522,1.924140292,0,0,0,0,0.055451282,0.055450299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.994442736,5.994442301,0,0,0,1.233670541,1.23366265,1.233668552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48285012,14.48274232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.938799739,4.938792365,4.93880674,0,0,0,3.867325641,3.867320951,3.867329605,0,0,0,12.10917567,12.1092032,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2018 18:45,-83.41626295,-100.2912775,-87.13420886,0,0,0,0,1.522255652,1.518810914,0,0,0,0,1.194612964,0,0,0,0,0,0,1.732788665,0,0,0.720787317,0,0,0,0,4.636168394,0,0,2.721340244,0,0,0.320868153,0.320859759,0,0,0.568541077,0.568532067,0,0,0.133885646,0.131823602,0,0,0,0,0.514274932,0,0,1.966280141,1.966264725,0,0,1.526541435,1.483965805,0,0,8.097188011,8.096124509,0,0,2.269434455,2.269400257,0,0,0,0,0.077892694,0.07789106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87954214,5.879542484,0,0,0,1.270254587,1.270246654,1.270254514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69469492,14.69466868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.866765114,4.866759353,4.866772518,0,0,0,3.977499811,3.977493742,3.977504326,0,0,0,12.41224075,12.41226857,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 7:00,-115.9228309,-127.1636761,-108.4380661,0,0,0,0,3.392753096,3.393603101,0,0,0,0,1.167684146,0,0,0,0,0,0,1.359678511,0,0,0.666382119,0,0,0,0,1.980570044,0,0,4.091598945,0,0,0.489789773,0.489775787,0,0,0.555869104,0.555847414,0,0,0.217130108,0.213118637,0,0,0,0,0.682673444,0,0,1.476177205,1.476170702,0,0,1.467849973,1.47078963,0,0,6.741168722,6.735384802,0,0,2.67028045,2.67024532,0,0,0,0,0.054024323,0.054023917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47213283,10.47214058,0,0,0,1.276788598,1.276781978,1.276790263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63932305,14.63936701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157532554,8.157491509,8.157555672,0,0,0,6.098689257,6.09866978,6.098700647,0,0,0,11.69137446,11.69140094,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 7:15,-115.3654751,-124.3567129,-106.5954606,0,0,0,0,4.299588621,4.315788418,0,0,0,0,1.04450146,0,0,0,0,0,0,1.358794156,0,0,0.665910977,0,0,0,0,2.098465439,0,0,4.149366956,0,0,0.495555072,0.495554704,0,0,0.555979217,0.555981132,0,0,0.352875067,0.349640532,0,0,0,0,0.642571327,0,0,1.467206033,1.467205955,0,0,1.471688372,1.477402941,0,0,6.847518914,6.840660877,0,0,2.345795217,2.345794236,0,0,0,0,0.054721698,0.054721701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54766262,10.54766316,0,0,0,1.352719025,1.35271887,1.352719098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65241852,14.6524322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16625768,8.166256646,8.166258594,0,0,0,6.136129419,6.136128917,6.136129492,0,0,0,8.508260965,8.508260699,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 7:30,-118.133008,-123.8038918,-108.2177314,0,0,0,0,4.868153428,4.898389608,0,0,0,0,1.271696978,0,0,0,0,0,0,1.350970347,0,0,0.664631189,0,0,0,0,2.204115305,0,0,4.113690477,0,0,0.500764487,0.500764126,0,0,0.572315325,0.572321321,0,0,0.35117267,0.350209803,0,0,0,0,0.741907796,0,0,0.429872928,0.429872928,0,0,1.456278944,1.468801696,0,0,6.866661481,6.858308058,0,0,2.134492187,2.134491219,0,0,0,0,0.054995682,0.054995685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60386882,10.60386899,0,0,0,1.328348159,1.328348158,1.328348076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62507842,14.62509567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.122407518,8.122407546,8.122406647,0,0,0,6.137168664,6.137168696,6.137167589,0,0,0,8.510158416,8.510157353,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 7:45,-117.5359489,-121.6758307,-105.8881693,0,0,0,0,6.201404529,6.268658665,0,0,0,0,1.135240582,0,0,0,0,0,0,1.387994324,0,0,0.68185751,0,0,0,0,2.481825785,0,0,4.272751658,0,0,0.520024144,0.520023766,0,0,0.588688627,0.588705664,0,0,0.358047127,0.362254026,0,0,0,0,0.717085435,0,0,0.406338424,0.406338424,0,0,1.496962165,1.479610032,0,0,7.096079442,7.085862283,0,0,2.526589135,2.526587834,0,0,0,0,0.056906198,0.056906201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96288543,10.96288483,0,0,0,1.281193843,1.281194338,1.28119321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99064933,14.99067163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.340769054,8.340771375,8.340763125,0,0,0,6.335961133,6.335962286,6.335956762,0,0,0,7.227576095,7.227573722,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 8:00,-121.6554912,-123.4317212,-107.8522657,0,0,0,0,7.318284822,7.420088044,0,0,0,0,1.154681314,0,0,0,0,0,0,1.432057015,0,0,0.682408943,0,0,0,0,2.715431953,0,0,4.340198817,0,0,0.511442873,0.511442864,0,0,0.558052573,0.558048335,0,0,0.353924921,0.365407475,0,0,0,0,0.647248495,0,0,0.405212264,0.405212264,0,0,1.499605661,1.490056747,0,0,7.15171886,7.140099331,0,0,2.55777679,2.557776756,0,0,0,0,0.057698516,0.057698516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.054216,11.05421651,0,0,0,1.275161892,1.275161695,1.275162223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99063582,14.9906407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352275993,8.352275064,8.352278231,0,0,0,6.489779381,6.489778903,6.489780787,0,0,0,7.661475125,7.661475807,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 8:15,-124.8154205,-124.2025596,-107.1386286,0,0,0,0,8.346840697,8.505828602,0,0,0,0,0.899460592,0,0,0,0,0,0,1.412449928,0,0,0.665379676,0,0,0,0,1.497991631,0,0,4.199474536,0,0,0.417068667,0.417068658,0,0,0.541987734,0.541980836,0,0,0.685118341,0.70278528,0,0,0,0,0.613902291,0,0,0.370467833,0.370467833,0,0,1.444424778,1.483617372,0,0,7.018154005,7.005524344,0,0,2.489954946,2.489954914,0,0,0,0,0.056547894,0.056547894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85432138,10.85432219,0,0,0,1.229393616,1.229393326,1.229394186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.61332834,14.61333448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.136895854,8.136894479,8.136899695,0,0,0,6.292649974,6.292649295,6.292652382,0,0,0,7.664127545,7.664128702,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2018 8:30,-128.2106891,-124.9092604,-108.9409381,0,0,0,0,9.821513977,10.01520774,0,0,0,0,0.923896649,0,0,0,0,0,0,1.45319378,0,0,0.673537147,0,0,0,0,2.167600278,0,0,4.275855917,0,0,0.428385587,0.428385578,0,0,0.550235393,0.550230244,0,0,0.569917642,0.59724299,0,0,0,0,0.63246767,0,0,0.355431325,0.355431325,0,0,1.462846862,1.495897625,0,0,7.526613144,7.512845209,0,0,2.285995032,2.285995004,0,0,0,0,0.05776748,0.05776748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99040537,10.99040593,0,0,0,1.249563868,1.249563624,1.249564273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7924552,14.79246005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.241819786,8.241818521,8.241822394,0,0,0,6.348021275,6.34802066,6.348022935,0,0,0,8.061680404,8.061681332,0,0,0,0,0,0,0,0,0,0,0,0
